,year,selling_price,km_driven,mileage,engine,max_power,seats
4896,2010,165000,66000,19.0,998,66.1,5
4897,2010,295000,250000,13.93,2179,138.0,7
4898,2011,380000,157000,22.32,1582,126.3,5
4899,2017,300000,35000,23.01,999,67.0,5
4900,2008,320000,100000,12.7,2609,116.6,9
4901,2010,160000,30000,21.12,1248,88.8,5
4902,2018,630000,40000,16.5,1493,70.0,7
4903,2014,229999,30000,22.74,796,47.3,5
4904,2007,90000,60000,18.0,995,62.0,5
4905,2017,750000,60000,28.09,1248,88.5,5
4906,2012,330000,80000,16.8,1497,116.3,5
4907,2016,715000,70000,28.09,1248,88.5,5
4908,2013,250000,150000,20.86,1199,75.0,5
4909,2007,120000,150000,18.2,1061,64.0,5
4910,2004,100000,25000,14.2,1597,92.0,5
4911,2017,850000,35000,21.72,1498,108.6,5
4912,2018,450000,48000,25.4,1186,73.97,5
4913,2012,240000,200000,22.07,1199,73.9,5
4914,2000,30000,90000,19.43284223558543,1435,88.10307019094766,5
4915,2015,600000,135000,26.59,1248,74.0,5
4916,2012,465000,146000,22.32,1582,126.32,5
4917,2018,350000,44000,24.7,796,47.3,5
4918,2013,325000,70000,20.36,1197,78.9,5
4919,2004,50000,271000,16.8,1405,62.0,5
4920,2006,110000,120000,19.7,796,46.3,5
4921,2015,515000,60000,15.96,2523,62.1,7
4922,2018,750000,40000,20.73,1373,91.1,5
4923,2017,300000,27000,24.7,796,47.3,5
4924,2017,650000,35000,27.39,1248,74.0,5
4925,2014,200000,40000,22.74,796,47.3,5
4926,2015,950000,75262,15.4,2179,120.0,7
4927,2012,200000,120000,23.03,1396,69.0,5
4928,2016,276000,60000,20.3,998,68.05,5
4929,2014,250000,40000,21.1,814,55.2,5
4930,2008,95000,80000,19.7,796,46.3,5
4931,2010,200000,175000,19.09,1396,69.0,5
4932,2010,200000,70000,20.36,1197,78.9,5
4933,2011,370000,91863,15.96,2523,62.1,7
4934,2008,250000,100000,15.2,1193,65.0,5
4935,2016,290000,10000,25.17,799,53.3,5
4936,2018,900000,35000,24.52,1248,88.5,7
4937,2013,325000,120000,20.0,1399,68.1,5
4938,2016,425000,30000,18.9,1197,82.0,5
4939,2014,300000,70000,23.95,998,67.05,5
4940,2016,900000,130000,21.38,1396,88.7,5
4941,2016,950000,133000,21.38,1396,88.7,5
4942,2010,320000,120000,20.54,1598,103.6,5
4943,2019,500000,20000,19.44,999,75.0,5
4944,2012,290000,25000,15.6,1196,70.0,5
4945,2012,60000,90000,25.4,624,37.48,4
4946,2009,120000,140000,19.0,998,66.1,5
4947,2017,850000,103000,25.6,1498,97.9,5
4948,2017,1750000,23000,13.68,2393,147.8,7
4949,2015,600000,128000,26.0,1498,98.6,5
4950,2015,620000,33000,20.14,1498,88.8,5
4951,2009,150000,70000,19.7,796,46.3,5
4952,2011,150000,40000,0.0,1086,62.0,5
4953,2011,200000,80000,17.0,1405,71.0,5
4954,2015,730000,70000,26.21,1248,88.5,5
4955,2013,800000,100000,12.99,2494,100.6,8
4956,2009,300000,90000,14.0,2498,112.0,8
4957,2012,190000,112000,20.0,1399,68.0,5
4958,2011,350000,50000,15.5,1799,132.0,5
4959,2015,509999,62000,24.4,1120,71.0,5
4960,2012,400000,90000,20.77,1248,88.76,7
4961,2013,800000,80000,12.99,2494,100.0,7
4962,2016,930000,47552,19.67,1582,126.2,5
4963,2016,720000,40000,24.3,1248,88.5,5
4964,2011,225000,15000,15.6,1196,70.0,5
4965,2019,950000,20000,23.0,1498,98.96,5
4966,2018,530000,52000,17.19,1197,81.86,5
4967,2016,470000,70000,18.6,1197,81.83,5
4968,2017,650000,110000,15.96,2523,63.0,9
4969,2014,540000,77500,14.0,2179,138.1,7
4970,2019,325000,14700,25.17,799,53.3,5
4971,2017,400000,32000,18.15,1198,82.0,6
4972,2004,70000,70000,19.7,796,46.3,5
4973,2009,250000,80000,17.5,1298,85.8,5
4974,2015,590000,50000,26.59,1248,74.0,5
4975,2015,434000,120000,13.58,2499,72.4,10
4976,2018,445000,19700,18.15,1198,82.0,5
4977,2011,191000,70000,13.45,1086,62.1,5
4978,2018,372000,50000,25.83,1498,99.0,5
4979,2007,150000,60000,19.43284223558543,1435,88.10307019094766,5
4980,2015,300000,140000,20.0,1399,68.05,5
4981,2017,520000,40000,20.3,1199,84.0,5
4982,2014,190000,70000,22.74,796,47.3,5
4983,2012,750000,90000,12.8,2494,102.0,8
4984,2016,750000,110000,18.49,1493,100.0,7
4985,2020,360000,5000,22.05,796,47.3,5
4986,2013,160000,70000,22.74,796,47.3,5
4987,2015,229999,60000,19.44,1198,67.0,7
4988,2018,300000,7000,22.5,999,67.0,5
4989,2014,675000,120000,12.05,2179,120.0,7
4990,2014,700000,145241,12.05,2179,120.0,7
4991,2008,400000,110000,12.7,2609,116.6,8
4992,2016,254999,30000,25.17,799,53.3,5
4993,2015,450000,80000,23.59,1364,67.04,5
4994,2016,1630000,40000,11.36,2755,171.5,7
4995,2013,466000,95500,14.0,2179,138.1,7
4996,2019,1520000,10000,16.0,1368,160.0,5
4997,2014,229999,53473,23.95,998,67.05,5
4998,2011,250000,100000,15.96,2523,63.0,9
4999,2013,220000,80000,17.92,1086,62.1,5
5000,2015,360000,120000,24.4,1120,71.0,5
5001,2018,350000,40000,23.95,998,67.05,5
5002,2013,145000,90000,25.44,936,57.6,5
5003,2014,300000,51000,18.2,1199,82.5,5
5004,2010,180000,87000,19.43284223558543,1435,88.10307019094766,5
5005,2009,180000,87000,13.2,1495,94.0,5
5006,2006,200000,120000,19.43284223558543,1435,88.10307019094766,5
5007,2014,620000,90000,19.01,1461,108.45,5
5008,2015,360000,110000,16.78,1496,88.73,5
5009,2010,245000,86000,17.92,1086,62.1,5
5010,2009,370000,120000,19.43284223558543,1435,88.10307019094766,5
5011,1999,70000,70000,15.9,1298,85.0,5
5012,2014,650000,140000,25.01,1498,89.75,5
5013,2015,300000,24000,23.95,998,67.05,5
5014,2012,450000,150000,22.32,1582,126.32,5
5015,2011,450000,108000,22.32,1582,126.3,5
5016,2011,340000,60000,16.95,1197,78.9,5
5017,2013,650000,90000,20.77,1248,88.76,7
5018,2014,250000,120000,19.1,1405,70.0,5
5019,2012,225000,100000,25.44,936,57.6,5
5020,2007,55000,75958,17.88,1396,52.8,5
5021,1996,42000,70000,16.1,796,37.0,4
5022,2012,250000,100000,19.43284223558543,1435,88.10307019094766,5
5023,2006,282000,128000,12.6,1991,112.0,7
5024,2007,80000,110000,16.8,1405,62.0,5
5025,2016,500000,40000,20.85,1197,83.14,5
5026,2016,500000,70000,25.83,1498,99.0,5
5027,2011,400000,60000,22.9,1248,74.0,5
5028,2013,550000,90000,15.96,2523,62.1,7
5029,2007,200000,70000,13.93,2179,138.1,7
5030,2012,280000,65000,20.36,1197,78.9,5
5031,2014,580000,88000,23.4,1248,74.0,5
5032,2009,100000,80000,18.8,1248,90.0,5
5033,2014,550000,60000,14.0,2523,75.0,8
5034,2017,700000,38000,18.49,1493,100.0,7
5035,2010,150000,80000,15.0,1368,90.0,5
5036,2013,500000,110000,15.96,2523,62.1,7
5037,2017,640000,110000,25.2,1248,74.0,5
5038,2011,340000,145000,20.86,1199,75.0,5
5039,2019,811000,43000,22.54,1396,88.76,5
5040,2016,409999,120000,23.2,1248,73.94,5
5041,2007,220000,136000,16.1,1298,88.2,5
5042,2013,170000,120000,17.88,1405,48.21,5
5043,2018,700000,25000,18.6,1197,81.86,5
5044,2003,80000,40000,14.4,1599,94.0,5
5045,2018,899000,35000,25.1,1248,88.5,5
5046,2019,459999,35000,19.83,1198,67.0,5
5047,2008,150000,120000,18.1,1493,110.0,5
5048,2017,350000,25000,23.01,999,67.0,5
5049,2015,509999,100000,23.59,1364,67.05,5
5050,2013,500000,120000,15.96,2523,62.1,9
5051,2017,370000,35000,17.57,1193,88.7,5
5052,2013,240000,44000,20.92,998,67.1,5
5053,2015,530000,100000,22.54,1396,88.73,5
5054,2015,1000000,133000,15.4,2179,120.0,7
5055,2018,1600000,35000,13.68,2393,147.8,7
5056,2014,350000,64000,20.36,1197,78.9,5
5057,2015,1100000,70000,16.0,2179,140.0,7
5058,2015,350000,100000,18.9,1197,82.0,5
5059,2013,370000,90000,22.9,1248,74.0,5
5060,2014,220000,50000,17.5,1298,85.8,5
5061,2017,400000,50000,25.32,1198,77.0,6
5062,2013,185000,80000,22.74,796,47.3,5
5063,2013,650000,85710,15.1,2179,140.0,7
5064,2014,320000,15000,20.36,1197,78.9,5
5065,2017,440000,35000,20.51,998,67.0,5
5066,2013,315000,49000,18.5,1197,82.85,5
5067,2007,100000,70000,19.43284223558543,1435,88.10307019094766,5
5068,2010,202999,158000,18.8,1248,90.0,5
5069,2012,179000,30000,21.1,814,55.2,5
5070,2008,140000,60000,20.36,1197,78.9,5
5071,2008,150000,40000,18.2,1061,64.0,5
5072,2011,440000,60000,13.6,2523,63.0,7
5073,2011,250000,55130,20.0,1399,68.0,5
5074,2014,330000,22000,20.51,998,67.04,5
5075,2010,250000,48000,15.6,1196,70.0,5
5076,2012,335000,45000,18.5,1197,82.85,5
5077,2016,1025000,22522,16.0,2179,140.0,7
5078,2012,320000,51856,18.5,1197,80.0,5
5079,2018,800000,25000,25.5,1498,98.6,5
5080,2016,375000,34500,20.51,998,67.04,5
5081,2012,140000,20000,21.1,814,55.2,5
5082,2019,550000,3000,20.14,1197,81.86,5
5083,2019,670000,20000,19.5,1199,88.76,5
5084,2018,950000,35000,23.0,1498,98.96,5
5085,2010,300000,60000,18.3,1991,147.9,5
5086,2017,1150000,6825,18.0,1497,117.6,5
5087,2018,375000,50000,21.94,1196,61.7,5
5088,2016,600000,13500,17.5,1373,91.1,7
5089,2008,700000,260000,12.8,2494,102.0,8
5090,2018,600000,65000,25.4,1186,73.97,5
5091,2016,590000,40000,20.73,1373,91.1,5
5092,2019,420000,30000,20.3,1086,68.0,5
5093,2016,1950000,120000,13.5,2477,175.56,7
5094,2013,541000,112011,13.93,2179,138.1,7
5095,2015,900000,125000,12.99,2494,100.6,7
5096,2009,250000,43000,18.8,1248,90.0,5
5097,2019,670000,53534,15.96,2523,62.1,7
5098,2019,530000,20000,20.3,1199,83.81,5
5099,2013,550000,70000,15.1,2179,140.0,7
5100,2015,650000,150000,15.4,1997,120.0,7
5101,2012,180000,100000,19.4,1405,70.0,5
5102,2015,585000,50000,16.55,2498,105.0,7
5103,2013,345000,120000,18.5,1197,82.85,5
5104,2013,350000,110000,22.9,1248,74.0,5
5105,2012,250000,120000,15.42,1405,70.0,7
5106,2007,409999,248119,12.8,2494,102.0,8
5107,2017,325000,16500,23.01,999,67.0,5
5108,2016,350000,9900,23.95,998,67.05,5
5109,2012,180000,80000,19.7,796,46.3,5
5110,2010,150000,100000,16.0,1368,90.0,5
5111,2020,700000,20000,23.26,1197,88.5,5
5112,2016,795000,90000,28.09,1248,88.5,5
5113,2019,950000,15000,16.55,2498,105.0,6
5114,2011,160000,140000,21.1,1248,73.9,5
5115,2012,300000,120000,23.0,1396,90.0,5
5116,2015,549000,90000,20.77,1248,88.76,7
5117,2018,3000000,20000,20.38,1968,143.0,5
5118,2015,1200000,61000,12.99,2494,100.6,7
5119,2012,570000,100000,21.8,1461,78.0,5
5120,2009,375000,100000,18.1,1493,110.0,5
5121,2009,300000,170000,13.6,2523,63.0,7
5122,2013,350000,100000,16.78,1496,88.73,5
5123,2011,400000,120000,13.6,2523,63.0,7
5124,2015,434999,50000,20.14,1498,88.8,5
5125,2012,200000,120000,19.43284223558543,1435,88.10307019094766,5
5126,2015,260000,25000,22.74,796,47.3,5
5127,2011,210000,100000,21.1,1248,73.9,5
5128,2015,540000,93000,20.85,1197,83.14,5
5129,2017,710000,50000,24.52,1248,88.5,7
5130,2019,990000,19600,22.1,1396,88.7,5
5131,2017,362000,104000,15.64,1193,64.1,5
5132,2017,880000,33000,23.0,1498,98.96,5
5133,2017,700000,60000,18.49,1493,100.0,7
5134,2016,600000,60000,15.96,2523,63.0,9
5135,2015,700000,40000,13.24,1598,102.5,5
5136,2016,400000,60000,27.28,1047,69.0,5
5137,2010,165000,80000,13.2,1495,93.7,5
5138,2007,350000,376412,12.8,2494,102.0,8
5139,2012,180000,70000,17.92,1086,62.1,5
5140,2012,170000,90000,20.92,998,67.1,5
5141,2014,370000,183000,15.96,2523,63.0,9
5142,2018,800000,27000,24.3,1248,88.5,5
5143,2017,900000,35000,23.0,1498,98.96,5
5144,2013,390000,120000,22.9,1248,74.0,5
5145,2014,459999,70000,23.4,1248,74.0,5
5146,2013,275000,55000,14.4,998,61.7,5
5147,2009,200000,120000,21.1,1248,73.9,5
5148,2012,350000,72000,17.5,1197,85.8,5
5149,2007,95000,120000,12.0,2092,127.0,7
5150,2014,550000,250000,23.59,1364,67.04,5
5151,2016,900000,100000,13.58,2499,72.4,9
5152,2013,350000,120000,15.3,2956,83.83,7
5153,2014,455999,32000,18.9,1197,82.0,5
5154,2008,129000,60000,19.7,796,46.3,5
5155,2018,840000,30000,19.87,1461,83.14,5
5156,2010,235000,100000,13.93,2179,138.1,7
5157,2016,700000,50000,18.49,1493,100.0,7
5158,2010,140000,40000,19.43284223558543,1435,88.10307019094766,5
5159,2018,528000,5000,18.9,1197,81.86,5
5160,2017,1500000,12000,17.1,1956,170.0,5
5161,2007,102000,50000,15.26,1150,74.9,5
5162,2014,750000,70000,15.1,2179,140.0,7
5163,2015,650000,50000,21.4,1197,83.1,5
5164,2012,310000,40000,16.47,1198,73.9,5
5165,2014,480000,30000,19.1,1197,82.0,5
5166,2018,320000,15000,24.7,796,47.3,5
5167,2015,750000,40000,17.4,1497,117.3,5
5168,2017,370000,40000,19.49,1198,67.04,5
5169,2013,320000,60000,18.6,1197,85.8,5
5170,2013,420000,67000,18.6,1197,85.8,5
5171,2010,240000,60000,17.5,1298,85.8,5
5172,2017,220000,60000,22.5,999,67.0,5
5173,2016,350000,30000,23.84,1199,84.0,5
5174,2016,434999,50000,18.16,1197,78.8,5
5175,2006,125000,200000,13.1,1997,141.1,5
5176,2016,400000,14000,18.15,1198,82.0,6
5177,2015,425000,70000,13.58,2499,72.4,9
5178,2010,311000,94000,21.1,1248,75.0,5
5179,2015,509999,197000,13.58,2499,72.4,10
5180,2015,530000,79000,25.83,1498,99.0,5
5181,2008,210000,120000,18.7,1896,66.0,5
5182,2019,977000,30000,17.3,1497,121.0,8
5183,2018,440000,20000,20.51,998,67.04,5
5184,2018,440000,17000,20.51,998,67.04,5
5185,2018,655000,20000,18.6,1197,81.83,5
5186,2016,295000,60000,25.17,799,53.3,5
5187,2007,65000,70000,15.0,1086,66.6,5
5188,2017,1200000,150000,17.6,2179,153.86,7
5189,2017,1251000,35000,17.6,2179,153.86,7
5190,2010,200000,60000,23.03,1396,69.0,5
5191,2018,400000,60000,26.6,998,58.16,5
5192,2017,475000,57000,17.8,1198,86.7,5
5193,2012,110000,120000,17.8,1405,70.0,5
5194,2017,350000,30000,23.01,999,67.0,5
5195,2016,450000,175000,23.4,1248,74.0,5
5196,2010,150000,90000,17.0,1405,70.0,5
5197,2009,80000,110000,17.2,1396,53.5,5
5198,2015,430000,35000,18.6,1197,81.83,5
5199,2017,1450000,81000,13.68,2393,147.8,7
5200,2017,1445000,60000,17.6,2179,153.86,7
5201,2016,670000,60000,26.0,1498,98.6,5
5202,2016,2000000,70000,13.7,1991,183.0,5
5203,2010,175000,83000,19.43284223558543,1435,88.10307019094766,5
5204,2015,440000,50000,25.8,1498,98.6,5
5205,2018,530000,65000,19.02,1198,67.05,7
5206,2013,280000,80000,22.07,1199,73.9,5
5207,2017,725000,35000,21.21,1197,81.8,5
5208,2007,90000,70000,18.2,998,67.1,5
5209,2015,287000,100000,19.81,1086,68.05,5
5210,2018,1380000,55000,14.8,1591,121.3,5
5211,2013,750000,80000,12.99,2494,100.6,7
5212,2016,650000,40000,17.43,1396,105.5,5
5213,2013,240000,108916,20.51,998,67.04,5
5214,2016,1000000,50000,26.0,1498,98.6,5
5215,2012,200000,90000,17.92,1086,62.1,5
5216,2004,90000,70000,19.7,796,46.3,5
5217,2012,330000,90000,23.0,1396,90.0,5
5218,2009,200000,70000,21.1,1248,73.9,5
5219,2018,420000,31000,25.32,1198,77.0,6
5220,2009,260000,120000,19.3,1248,73.9,5
5221,2016,590000,40000,18.6,1197,81.83,5
5222,2015,545000,180000,25.2,1248,74.0,5
5223,2011,210000,90000,18.9,998,67.1,5
5224,2006,125000,59000,18.9,998,67.1,5
5225,2014,280000,60000,21.1,814,55.2,5
5226,2005,99000,89500,19.43284223558543,1435,88.10307019094766,5
5227,2005,98000,70000,18.9,998,67.1,5
5228,2009,100000,190000,17.0,1405,71.0,5
5229,2013,250000,180000,20.8,1461,64.1,5
5230,2010,750000,150000,11.5,2982,171.0,7
5231,2007,160000,130000,16.52,1991,123.7,5
5232,2013,509999,120000,22.32,1582,126.3,5
5233,2009,95000,80000,17.88,1396,52.8,5
5234,2014,525000,80000,22.32,1582,126.32,5
5235,1997,50000,60000,16.1,796,37.0,4
5236,2011,254999,120000,22.07,1199,73.9,5
5237,2018,950000,51000,25.1,1248,88.5,5
5238,2007,229999,60000,17.7,1497,78.0,5
5239,2009,600000,220000,12.8,2494,102.0,8
5240,2017,330000,20000,24.7,796,47.3,5
5241,2017,350000,40000,23.95,998,67.05,5
5242,2016,560000,35000,16.2,1199,74.0,5
5243,2011,220000,90000,19.0,998,66.1,5
5244,2015,800000,140000,15.1,2179,140.0,7
5245,2007,59259,104000,17.2,1396,53.5,5
5246,2015,450000,53000,24.0,1120,70.0,5
5247,2015,750000,16000,18.06,2523,63.0,7
5248,2019,780000,7200,21.1,998,100.5,5
5249,2011,320000,77000,22.07,1199,73.9,5
5250,2017,690000,40000,25.32,1198,77.0,6
5251,2012,375000,70000,19.3,1248,73.9,5
5252,2017,620000,50000,18.12,1196,86.8,5
5253,2015,300000,85000,13.45,1086,62.1,5
5254,2016,370000,58000,15.37,1196,73.0,7
5255,2013,770000,85000,16.55,2498,105.0,7
5256,2014,500000,65000,19.1,1197,81.86,5
5257,2017,450000,120000,25.32,1198,77.0,6
5258,2013,195000,50000,17.92,1086,62.1,5
5259,2018,472000,30000,20.51,998,67.0,5
5260,2014,250000,58000,23.95,998,67.05,5
5261,2011,165000,70000,25.44,936,57.6,5
5262,2018,525000,110000,20.65,1248,88.7,5
5263,2003,145000,65000,18.9,998,67.1,5
5264,2014,310000,90000,19.68,1399,67.0,5
5265,2008,250000,200000,13.6,2523,63.0,7
5266,2014,330000,100000,19.68,1399,67.0,5
5267,2012,250000,80000,20.0,1399,68.0,5
5268,2017,650000,60000,17.45,1493,100.0,7
5269,2016,305000,40000,23.95,998,67.05,5
5270,2015,600000,50000,26.21,1248,88.5,5
5271,2015,280000,110000,20.51,998,67.04,5
5272,2011,153000,50000,23.57,1396,70.0,5
5273,2018,700000,30000,18.49,1493,100.0,7
5274,2006,155000,70000,16.1,796,37.0,4
5275,2012,235000,80000,20.92,998,67.1,5
5276,2005,60000,100000,19.43284223558543,1435,88.10307019094766,5
5277,2016,500000,15000,20.4,1197,81.8,5
5278,2009,155000,63000,19.43284223558543,1435,88.10307019094766,5
5279,2016,675000,88000,21.66,1498,103.52,5
5280,2014,950000,80000,12.99,2494,100.6,7
5281,2018,1051000,59865,15.1,2179,152.87,7
5282,2016,591000,60000,21.49,1498,108.5,5
5283,2015,585000,72000,22.54,1396,88.73,5
5284,2017,1025000,68140,18.0,1497,117.6,5
5285,2014,450000,53190,28.4,1248,74.0,5
5286,2014,484999,70100,22.54,1396,88.73,5
5287,2018,650000,47725,27.3,1498,98.6,5
5288,2014,434999,70195,28.4,1248,74.02,5
5289,2011,195000,77395,20.0,1399,68.0,5
5290,2019,1000000,17000,17.3,1497,121.0,8
5291,2013,650000,64000,14.62,1498,113.42,5
5292,2014,190000,74321,25.44,936,56.3,5
5293,2013,409999,80235,28.4,1248,74.02,5
5294,2016,1050000,77150,17.01,1582,126.2,5
5295,2015,651000,69000,22.15,1498,108.6,5
5296,2010,355000,116000,18.7,1896,66.0,5
5297,2015,600000,80000,23.9,1582,126.32,5
5298,2018,685000,26000,28.4,1248,74.0,5
5299,2018,509999,100000,28.4,1248,74.0,5
5300,2012,150000,82300,26.83,796,38.4,5
5301,2017,650000,82050,19.3,1248,73.9,5
5302,2012,400000,74500,19.43284223558543,1435,88.10307019094766,5
5303,2012,675000,120000,15.1,2179,140.0,7
5304,2018,319000,30000,24.04,999,67.0,5
5305,2019,640000,6000,19.5,1199,88.76,5
5306,2017,650000,30000,18.6,1197,81.83,5
5307,2010,155000,70000,26.83,796,38.4,5
5308,2008,175000,120000,17.8,1248,75.0,5
5309,2014,430000,80000,24.0,1120,70.0,5
5310,2008,65000,110000,17.2,1396,53.5,5
5311,2009,150000,70000,13.2,1495,94.0,5
5312,2019,620000,13000,17.19,1197,81.86,5
5313,2011,275000,165000,21.1,1248,73.9,5
5314,2013,454000,120000,13.58,2499,72.4,10
5315,2017,600000,30000,18.49,1493,100.0,7
5316,2011,400000,100000,20.54,1598,103.6,5
5317,2007,180000,187000,19.2,1461,65.0,5
5318,2016,750000,70000,24.3,1248,88.5,5
5319,2016,500000,40000,20.4,1197,81.8,5
5320,2015,1000000,46000,24.5,1498,98.6,7
5321,2017,740000,24400,27.39,1248,74.0,5
5322,2018,1290000,29899,22.15,1498,108.6,5
5323,2017,695000,34000,21.04,1461,83.8,8
5324,2018,730000,31000,17.4,1197,81.86,5
5325,2016,1295000,46000,11.45,2776,197.2,7
5326,2016,1160000,121000,12.08,2999,161.0,7
5327,2017,3300000,60000,0.0,1950,194.0,5
5328,2016,434999,10000,23.1,998,67.04,5
5329,2018,4600000,6000,17.9,2143,170.0,5
5330,2015,850000,59235,19.67,1582,126.2,5
5331,2019,5800000,21000,16.78,1995,190.0,5
5332,2014,520000,48000,25.8,1498,98.6,5
5333,2018,650000,114000,14.95,2489,93.7,7
5334,2011,430000,120000,19.3,1248,73.9,5
5335,2013,360000,144000,21.9,1396,88.8,5
5336,2016,791000,190000,24.3,1248,88.5,5
5337,2015,950000,190000,12.99,2494,100.6,7
5338,2019,690000,20000,28.4,1248,74.0,5
5339,2012,371000,100000,19.3,1248,73.9,5
5340,2008,45000,60000,16.8,1405,68.0,5
5341,2006,55000,201000,17.8,1399,68.0,5
5342,2011,240000,110000,20.54,1598,103.6,5
5343,2014,495000,77215,25.2,1248,74.0,5
5344,2005,170000,50000,19.43284223558543,1435,88.10307019094766,5
5345,2015,671000,48228,18.7,1199,88.7,5
5346,2010,352000,72179,19.43284223558543,1435,88.10307019094766,5
5347,2016,802999,50856,26.0,1498,98.6,5
5348,2015,495000,59292,28.4,1248,74.0,5
5349,2018,545000,10000,23.1,998,67.04,5
5350,2018,775000,21147,21.4,1197,83.1,5
5351,2017,925000,69000,25.6,1498,97.9,5
5352,2018,790000,16000,28.4,1248,74.0,5
5353,2017,620000,37000,21.01,1197,81.8,5
5354,2016,375000,61173,27.62,793,47.0,5
5355,2016,595000,77321,19.43284223558543,1435,88.10307019094766,5
5356,2016,2450000,30000,18.25,1968,187.74,5
5357,2014,850000,75000,15.1,2179,140.0,7
5358,2018,775000,17000,21.01,1197,81.8,5
5359,2008,260000,100000,17.8,1248,75.0,5
5360,2016,1300000,91567,16.0,2179,140.0,7
5361,2017,380000,50000,23.1,998,67.04,5
5362,2017,480000,60000,18.9,1197,81.86,5
5363,2014,500000,33400,17.43,1396,105.5,5
5364,2015,420000,36000,20.4,1197,83.11,5
5365,2011,130000,180000,20.0,1399,68.0,5
5366,2012,110000,80000,20.92,998,67.1,5
5367,2007,120000,120000,19.7,796,46.3,5
5368,2017,700000,80000,28.4,1248,74.02,5
5369,2018,550000,120000,28.4,1248,74.02,5
5370,2014,190000,110000,19.09,1405,69.01,5
5371,2018,665000,70000,23.59,1364,67.04,5
5372,2014,445000,120000,14.95,2489,93.7,7
5373,2012,340000,92686,21.9,1396,88.76,5
5374,2012,270000,80000,21.02,1248,88.76,5
5375,2015,1044999,70000,16.0,2179,140.0,7
5376,2009,279000,117000,17.8,1248,75.0,5
5377,2007,250000,100000,16.6,1896,122.4,5
5378,2012,475000,83000,15.74,1591,121.3,5
5379,2016,750000,67600,14.81,1998,163.7,5
5380,2013,445000,100000,25.8,1498,98.6,5
5381,2010,400000,100000,15.0,1896,105.0,5
5382,2010,350000,90000,23.0,1396,90.0,5
5383,2012,295000,140000,20.5,1598,103.5,5
5384,2018,600000,25000,21.21,1197,81.8,5
5385,2018,1650000,20000,13.68,2393,147.8,8
5386,2012,100000,30000,16.1,796,37.0,4
5387,2018,710000,42000,18.6,1197,81.83,5
5388,2018,350000,10000,20.3,998,68.05,5
5389,2012,220000,13000,20.92,998,67.1,5
5390,2019,700000,6500,20.0,999,72.0,7
5391,2013,198000,49500,21.1,814,55.2,5
5392,2011,350000,50000,23.0,1396,90.0,5
5393,2011,210000,175000,23.57,1396,70.0,5
5394,2011,210000,175000,23.03,1396,69.0,5
5395,2003,70000,120000,19.43284223558543,1435,88.10307019094766,5
5396,2014,375000,110000,23.2,1248,73.94,5
5397,2012,380000,112048,17.5,1298,85.8,5
5398,2010,360000,98000,17.0,1497,118.0,5
5399,2015,944999,41000,15.1,2179,140.0,7
5400,2016,620000,120000,13.58,2499,72.4,10
5401,2018,780000,116000,23.59,1364,67.05,5
5402,2020,445000,1000,21.21,1197,81.8,5
5403,2018,575000,15000,17.36,1197,81.86,5
5404,2018,975000,5000,25.1,1248,88.5,5
5405,2019,450000,3500,23.84,1199,83.83,5
5406,2009,198000,91000,19.43284223558543,1435,88.10307019094766,5
5407,2017,495000,56000,25.83,1498,99.0,5
5408,2013,830000,215000,12.99,2494,100.0,7
5409,2012,800000,40000,15.1,2179,140.0,7
5410,2010,300000,70000,19.43284223558543,1435,88.10307019094766,5
5411,2013,300000,120000,23.2,1248,73.94,5
5412,2017,480000,30400,18.5,1198,86.8,5
5413,2017,950000,24000,21.9,1498,98.6,7
5414,2017,840000,30646,15.4,1497,117.3,7
5415,2017,800000,15000,23.9,1582,126.2,5
